index_code,date,open,close,low,high,volume,money,change,label
'000001,2006/12/13,2224.43,2223.46,2195.64,2244.41,57492749,36314222617,0.203,2218.95
'000001,2006/12/14,2226,2249.11,2212.91,2250.32,58439320,37212845035,1.1538,2223.46
'000001,2006/12/15,2255.24,2273.91,2241.2,2275.49,60611949,40412388744,1.1026,2249.11
'000001,2006/12/18,2277.28,2332.43,2277.28,2335.23,78252193,52385973039,2.5738,2273.91
'000001,2006/12/19,2342.18,2364.18,2315.99,2381.63,87054928,56275481965,1.3609,2332.43
'000001,2006/12/20,2356.26,2373.21,2332.93,2381.13,78298935,49596491202,0.3819,2364.18
'000001,2006/12/21,2372.46,2342.94,2339.91,2386.82,83182551,53018987601,-1.2754,2373.21
'000001,2006/12/22,2334.27,2343.67,2321.92,2366.69,70484620,46072199864,0.0312,2342.94
'000001,2006/12/25,2350.13,2435.76,2350.13,2452.43,73939450,47815717698,3.9295,2343.67
'000001,2006/12/26,2437.85,2479.73,2424.94,2505.7,72261492,44811517142,1.8052,2435.76
'000001,2006/12/27,2478.06,2536.39,2461.07,2538.66,72118218,45140881899,2.2847,2479.73
'000001,2006/12/28,2538.95,2567.59,2530.33,2611.79,78718941,50519293382,1.2304,2536.39
'000001,2006/12/29,2585.42,2675.47,2585.42,2698.9,86769012,59092790033,4.2016,2567.59
'000001,2007/1/4,2728.19,2715.72,2684.82,2847.62,120156021,83945528497,1.5042,2675.47
'000001,2007/1/5,2668.58,2641.33,2617.02,2685.8,106155625,70128701946,-2.7391,2715.72
'000001,2007/1/8,2621.07,2707.2,2620.63,2708.44,106813244,72165879323,2.4936,2641.33
'000001,2007/1/9,2711.05,2807.8,2691.36,2809.39,110751267,86221973459,3.7162,2707.2
'000001,2007/1/10,2838.11,2825.58,2770.99,2841.74,111769365,79050663277,0.633,2807.8
'000001,2007/1/11,2819.37,2770.11,2763.89,2841.18,121598717,83986726356,-1.963,2825.58
'000001,2007/1/12,2745.32,2668.11,2652.58,2782.03,107303768,73434040960,-3.6822,2770.11
'000001,2007/1/15,2660.07,2794.7,2658.88,2795.33,91761561,66939481014,4.7446,2668.11
'000001,2007/1/16,2818.66,2821.02,2757.21,2830.8,111178574,83325769117,0.9416,2794.7
'000001,2007/1/17,2828.4,2778.9,2742.59,2870.42,127377480,96777586649,-1.493,2821.02
'000001,2007/1/18,2760.94,2756.98,2679.71,2784.04,112313956,84133817342,-0.7887,2778.9
'000001,2007/1/19,2761.89,2832.21,2761.89,2833.45,122061894,89644076225,2.7285,2756.98
'000001,2007/1/22,2857.9,2933.19,2857.9,2934.65,138576090,1.03E+11,3.5655,2832.21
'000001,2007/1/23,2964.69,2949.14,2851.92,2970.69,142791803,1.09E+11,0.5439,2933.19
'000001,2007/1/24,2955.42,2975.13,2927.72,2994.28,122056790,97516182441,0.8811,2949.14
'000001,2007/1/25,2946.5,2857.37,2853.82,2947.15,117197215,92960236867,-3.9583,2975.13
'000001,2007/1/26,2805.96,2882.56,2720.83,2905.98,109599131,84624396154,0.8817,2857.37
'000001,2007/1/29,2897.25,2945.26,2885.86,2954.34,112067906,89180334010,2.1753,2882.56
'000001,2007/1/30,2959.4,2930.56,2901.76,2980.51,111931721,87664383237,-0.4991,2945.26
'000001,2007/1/31,2926.08,2786.34,2766.75,2929.65,114265970,86136968623,-4.9215,2930.56
'000001,2007/2/1,2744.81,2785.43,2706.29,2801.69,93443531,69672869134,-0.0324,2786.34
'000001,2007/2/2,2791.49,2673.21,2666.86,2796.44,85446236,65092192877,-4.0288,2785.43
'000001,2007/2/5,2658.07,2612.54,2610.33,2672.35,69224512,54541808882,-2.2697,2673.21
'000001,2007/2/6,2612.84,2675.7,2541.53,2677.04,86629950,68761575726,2.4176,2612.54
'000001,2007/2/7,2688.96,2716.18,2681.33,2745.39,94883764,77315160642,1.5128,2675.7
'000001,2007/2/8,2725.14,2737.73,2691.27,2751.16,88434295,69597596590,0.7937,2716.18
'000001,2007/2/9,2741.48,2730.39,2704.37,2747.94,80874438,62974673347,-0.2683,2737.73
'000001,2007/2/12,2729.84,2807.17,2728.78,2807.51,79009403,63455731244,2.8123,2730.39
'000001,2007/2/13,2819.14,2831.87,2801.31,2835.09,79001671,62209741474,0.8798,2807.17
'000001,2007/2/14,2836.82,2905.09,2823.38,2915.06,94044555,74326325650,2.5856,2831.87
'000001,2007/2/15,2923.67,2993.01,2923.67,2994.62,108831177,86918918792,3.0262,2905.09
'000001,2007/2/16,3018.18,2998.47,2975.83,3036.35,117921722,94064924161,0.1826,2993.01
'000001,2007/2/26,2999.09,3040.6,2960.75,3041.34,112056992,91054567401,1.4049,2998.47
'000001,2007/2/27,3048.83,2771.79,2763.4,3049.77,161375663,1.29E+11,-8.8406,3040.6
'000001,2007/2/28,2734.6,2881.07,2732.88,2888.9,121479168,95421808405,3.9426,2771.79
'000001,2007/3/1,2877.2,2797.19,2760.91,2878.36,127364860,1.07E+11,-2.9115,2881.07
'000001,2007/3/2,2792.94,2831.53,2777.8,2846.16,93943965,74931594366,1.2275,2797.19
'000001,2007/3/5,2827.68,2785.31,2723.07,2858.44,106910584,84960180835,-1.6323,2831.53
'000001,2007/3/6,2776.17,2840.18,2756.96,2866.33,77040486,63993290649,1.9699,2785.31
'000001,2007/3/7,2851.75,2896.59,2849.65,2911.42,87913930,73844900602,1.9865,2840.18
'000001,2007/3/8,2904.19,2928.02,2871.46,2928.8,88955123,73782479702,1.0848,2896.59
'000001,2007/3/9,2934.49,2937.91,2891.81,2962.42,107139105,89725963574,0.3379,2928.02
'000001,2007/3/12,2945.92,2954.91,2904.74,2958.63,101542444,85496576407,0.5788,2937.91
'000001,2007/3/13,2958.1,2964.79,2932.23,2966.19,107189316,88657286547,0.3344,2954.91
'000001,2007/3/14,2933.68,2906.33,2868.81,2934.45,113730739,93829876741,-1.9718,2964.79
'000001,2007/3/15,2905.98,2951.7,2905.98,2955.46,101745754,86641125793,1.5609,2906.33
'000001,2007/3/16,2964.09,2930.48,2899.03,2979.71,122681308,1.05E+11,-0.7188,2951.7
'000001,2007/3/19,2864.26,3014.44,2852.86,3038,109971752,94819910144,2.8651,2930.48
'000001,2007/3/20,3024.78,3032.2,2998.8,3033.02,92761890,81627441312,0.5889,3014.44
'000001,2007/3/21,3042.1,3057.38,3020.95,3057.71,99190127,89306939158,0.8306,3032.2
'000001,2007/3/22,3080.6,3071.23,3059.38,3099.82,126065545,1.13E+11,0.4528,3057.38
'000001,2007/3/23,3071.81,3074.29,3008.15,3085.32,118686417,1.05E+11,0.0997,3071.23
'000001,2007/3/26,3083.94,3122.81,3069.47,3123.18,122660537,1.1E+11,1.5784,3074.29
'000001,2007/3/27,3126.03,3138.83,3103.78,3145.04,124578931,1.14E+11,0.5128,3122.81
'000001,2007/3/28,3140.68,3173.02,3052.08,3180.33,167267939,1.51E+11,1.0893,3138.83
'000001,2007/3/29,3179.8,3197.54,3176.53,3273.73,149539661,1.4E+11,0.7727,3173.02
'000001,2007/3/30,3178.5,3183.98,3157.03,3212.39,89424006,82999416766,-0.4239,3197.54
'000001,2007/4/2,3196.59,3252.6,3196.59,3253.44,97350446,93299356849,2.1549,3183.98
'000001,2007/4/3,3265.68,3291.3,3251.52,3292.58,108601391,1.07E+11,1.1899,3252.6
'000001,2007/4/4,3295.98,3291.54,3266.56,3308.15,112616107,1.13E+11,0.0074,3291.3
'000001,2007/4/5,3286.16,3319.14,3259.63,3326.92,114528051,1.14E+11,0.8385,3291.54
'000001,2007/4/6,3287.68,3323.59,3273.86,3334.22,119644881,1.22E+11,0.1339,3319.14
'000001,2007/4/9,3333.42,3398.95,3333.26,3399.52,137314104,1.4E+11,2.2676,3323.59
'000001,2007/4/10,3405.23,3444.29,3351.11,3444.37,147807284,1.53E+11,1.334,3398.95
'000001,2007/4/11,3454.42,3495.22,3428.78,3497.52,147572114,1.56E+11,1.4788,3444.29
'000001,2007/4/12,3503.23,3531.03,3488.08,3532.86,135389879,1.48E+11,1.0244,3495.22
'000001,2007/4/13,3537.22,3518.27,3504.16,3563.86,150695876,1.66E+11,-0.3614,3531.03
'000001,2007/4/16,3523.22,3596.44,3523.22,3597.22,131039101,1.46E+11,2.2219,3518.27
'000001,2007/4/17,3611.63,3611.87,3510.5,3622.89,160660646,1.76E+11,0.429,3596.44
'000001,2007/4/18,3614.68,3612.4,3564.23,3623.87,150485424,1.67E+11,0.0146,3611.87
'000001,2007/4/19,3610.02,3449.02,3358.93,3617.44,172725541,1.88E+11,-4.5228,3612.4
'000001,2007/4/20,3460.9,3584.2,3460.9,3591.46,138889292,1.56E+11,3.9196,3449.02
'000001,2007/4/23,3615.79,3710.89,3615.79,3710.89,163498116,1.83E+11,3.5345,3584.2
'000001,2007/4/24,3736.15,3720.53,3689.13,3762.39,174389341,2.04E+11,0.2599,3710.89
'000001,2007/4/25,3708.57,3743.96,3653.99,3769.25,151763061,1.75E+11,0.6297,3720.53
'000001,2007/4/26,3766.48,3783.06,3732.6,3784.68,117256968,1.42E+11,1.0445,3743.96
'000001,2007/4/27,3788.75,3759.87,3720.6,3802.92,132175456,1.63E+11,-0.6132,3783.06
'000001,2007/4/30,3784.27,3841.27,3759.48,3851.35,146525713,1.86E+11,2.1651,3759.87
'000001,2007/5/8,3937.94,3950.01,3901.33,3964.71,160568200,2.05E+11,2.8308,3841.27
'000001,2007/5/9,3961.1,4013.09,3875.38,4015.22,208397449,2.55E+11,1.5968,3950.01
'000001,2007/5/10,4021.42,4049.7,3991.48,4072.14,171113940,2.08E+11,0.9124,4013.09
'000001,2007/5/11,4024.42,4021.68,3949.37,4039.67,140638210,1.83E+11,-0.692,4049.7
'000001,2007/5/14,3970.66,4046.39,3940.36,4081.43,139326221,1.85E+11,0.6145,4021.68
'000001,2007/5/15,4055.83,3899.18,3891.36,4069.85,156677553,2.05E+11,-3.6382,4046.39
'000001,2007/5/16,3890.81,3986.04,3845.23,3987.41,131719774,1.72E+11,2.2278,3899.18
'000001,2007/5/17,4002.49,4048.29,3983,4064.28,139277988,1.88E+11,1.5617,3986.04
'000001,2007/5/18,4041.39,4030.26,3999.17,4052.1,130756274,1.74E+11,-0.4455,4048.29
'000001,2007/5/21,3902.35,4072.23,3892.98,4083.42,156171062,2.1E+11,1.0413,4030.26
'000001,2007/5/22,4091.14,4110.38,4086.83,4136.63,173562090,2.33E+11,0.9369,4072.23
